n,q,t,beta,seed,model,alpha,plateau,fitted_plateau,fitted_slope_len,delta,true_k,model_k,true_cost,model_cost,cost_error,bound_holds,true_d,model_d,seconds
256,13,128,40,6,GSA,0.4999999999918007,35,-1,-1,27.816398801291427,115,122,223.83058028308477,197.2610737044577,26.569506578627085,True,26,15,102.677
256,13,128,40,6,TGSA,0.4999999999918007,35,-1,-1,50.18064943670218,115,125,223.83058028308477,240.2248827408988,16.394302457814035,True,26,11,102.677
256,13,128,40,6,ZGSA,0.4999999999918007,35,73,110,56.76611946431886,115,123,223.83058028308477,171.7704601158849,52.06012016719987,True,26,26,102.677
256,13,128,40,3,GSA,0.5000000001271563,38,-1,-1,29.208537866254055,115,122,224.77207482902762,197.64440181479554,27.127673014232073,True,26,15,115.909
256,13,128,40,3,TGSA,0.5000000001271563,38,-1,-1,52.38716443193493,115,125,224.77207482902762,240.22488274089932,15.452807911871702,True,26,11,115.909
256,13,128,40,3,ZGSA,0.5000000001271563,38,88,81,58.741324489101515,115,124,224.77207482902762,181.51749849109757,43.25457633793005,True,26,26,115.909
256,13,128,40,2,GSA,0.5000000004141733,39,-1,-1,28.813836437565115,116,122,222.99030626533255,196.10598676614285,26.8843194991897,True,26,15,117.867
256,13,128,40,2,TGSA,0.5000000004141733,39,-1,-1,53.27974858236615,116,125,222.99030626533255,240.2248827409,17.23457647556745,True,26,11,117.867
256,13,128,40,2,ZGSA,0.5000000004141733,39,103,51,56.948754987287856,116,125,222.99030626533255,191.03489679375684,31.955409471575706,True,26,26,117.867
256,13,192,40,0,GSA,0.75,145,-1,-1,26.980864866313254,89,118,145.8534908692444,134.16209763537668,11.691393233867728,True,47,26,66.657
256,13,192,40,0,TGSA,0.75,145,-1,-1,124.71910562036582,89,125,145.8534908692444,240.22488274089926,94.37139187165485,True,47,11,66.657
256,13,192,40,0,ZGSA,0.75,145,153,78,4.292290625027725,89,86,145.8534908692444,149.246236702724,3.39274583347958,True,47,47,66.657
256,13,128,40,1,GSA,0.5000000001224811,34,-1,-1,27.633721721608325,117,122,224.51946115101828,198.12125905696774,26.398202094050532,True,26,15,140.499
256,13,128,40,1,TGSA,0.5000000001224811,34,-1,-1,48.56758411459923,117,125,224.51946115101828,240.22488274089972,15.705421589881439,True,26,11,140.499
256,13,128,40,1,ZGSA,0.5000000001224811,34,87,83,56.4586846837275,117,124,224.51946115101828,180.88227007068195,43.63719108033632,True,26,26,140.499
256,13,128,40,4,GSA,0.5000000000282783,40,-1,-1,29.126873301491237,115,122,223.35686988976676,196.0053420954985,27.351527794268264,True,26,15,141.607
256,13,128,40,4,TGSA,0.5000000000282783,40,-1,-1,54.14740828222539,115,125,223.35686988976676,240.2248827408987,16.868012851131937,True,26,11,141.607
256,13,128,40,4,ZGSA,0.5000000000282783,40,73,111,56.74139894201649,115,123,223.35686988976676,171.98885071234363,51.36801917742312,True,26,26,141.607
256,13,192,40,1,GSA,0.7499999999999996,147,-1,-1,27.1880550830626,87,118,146.21659288043668,134.42122862621852,11.795364254218157,True,47,26,65.183
256,13,192,40,1,TGSA,0.7499999999999996,147,-1,-1,124.7191056203656,87,125,146.21659288043668,240.22488274089915,94.00828986046247,True,47,11,65.183
256,13,192,40,1,ZGSA,0.7499999999999996,147,150,84,4.081912940871543,87,87,146.21659288043668,147.89037722734702,1.6737843469103382,True,47,47,65.183
256,13,128,40,9,GSA,0.5000000003216163,39,-1,-1,28.445135191899546,115,122,222.20353656076202,195.39376559010842,26.809770970653602,True,26,15,114.08
256,13,128,40,9,TGSA,0.5000000003216163,39,-1,-1,53.27974857310718,115,125,222.20353656076202,240.22488274089983,18.02134618013781,True,26,11,114.08
256,13,128,40,9,ZGSA,0.5000000003216163,39,96,65,56.12355557038036,115,125,222.20353656076202,186.59362704660919,35.60990951415283,True,26,26,114.08
320,1031,240,40,2,GSA,0.749999999961476,127,-1,-1,43.31239762222495,135,153,326.3802947922753,295.4672827189838,30.913012073291497,True,24,15,205.964
320,1031,240,40,2,TGSA,0.749999999961476,127,-1,-1,97.86941361386477,135,156,326.3802947922753,366.1555648262163,39.775270033940956,True,24,11,205.964
320,1031,240,40,2,ZGSA,0.749999999961476,127,126,184,1.0868465495414625,135,134,326.3802947922753,325.5194207874463,0.8608740048290429,True,24,24,205.964
256,13,128,40,5,GSA,0.500000000107984,38,-1,-1,28.787040690656198,114,122,223.86308422433308,196.81260125784402,27.050482966489056,True,26,15,151.554
256,13,128,40,5,TGSA,0.500000000107984,38,-1,-1,52.38716443006615,114,125,223.86308422433308,240.2248827408987,16.361798516565614,True,26,11,151.554
256,13,128,40,5,ZGSA,0.500000000107984,38,97,63,57.42372695885334,114,125,223.86308422433308,187.22938378597695,36.63370043835613,True,26,26,151.554
256,13,192,40,2,GSA,0.7500000000000001,144,-1,-1,27.032832321553947,87,118,146.03932228296821,134.22709287798403,11.81222940498418,True,47,26,78.671
256,13,192,40,2,TGSA,0.7500000000000001,144,-1,-1,124.71910562036582,87,125,146.03932228296821,240.22488274089926,94.18556045793105,True,47,11,78.671
256,13,192,40,2,ZGSA,0.7500000000000001,144,153,79,3.699338304421431,87,85,146.03932228296821,149.2721630251592,3.232840742190973,True,47,47,78.671
256,13,128,40,7,GSA,0.4999999999788342,43,-1,-1,29.454414220915325,114,122,222.02170545618955,194.83413382951136,27.187571626678192,True,26,15,144.016
256,13,128,40,7,TGSA,0.4999999999788342,43,-1,-1,56.60084119412748,114,125,222.02170545618955,240.2248827409005,18.20317728471096,True,26,11,144.016
256,13,128,40,7,ZGSA,0.4999999999788342,43,97,62,58.056179483205895,114,125,222.02170545618955,186.93444487421345,35.087260581976096,True,26,26,144.016
256,13,192,40,3,GSA,0.7500000000000007,146,-1,-1,26.87803829227827,88,118,146.0424107501397,134.0334933409084,12.008917409231316,True,47,26,70.153
256,13,192,40,3,TGSA,0.7500000000000007,146,-1,-1,124.71910562036601,88,125,146.0424107501397,240.2248827408995,94.18247199075978,True,47,11,70.153
256,13,192,40,3,ZGSA,0.7500000000000007,146,152,81,3.7520268690125533,88,86,146.0424107501397,148.82358851800208,2.781177767862374,True,47,47,70.153
256,13,128,40,8,GSA,0.49999999969662046,39,-1,-1,29.051730070716275,115,122,223.707377619661,196.56552667826227,27.14185094139873,True,26,15,144.251
256,13,128,40,8,TGSA,0.49999999969662046,39,-1,-1,53.279748510586955,115,125,223.707377619661,240.2248827408988,16.517505121237804,True,26,11,144.251
256,13,128,40,8,ZGSA,0.49999999969662046,39,91,74,58.57839495968608,115,125,223.707377619661,183.14208685426837,40.56529076539263,True,26,26,144.251
320,1031,240,40,5,GSA,0.7499999999856727,127,-1,-1,43.43633301148445,134,153,325.80120225968534,295.6520792206994,30.14912303898592,True,24,15,215.84
320,1031,240,40,5,TGSA,0.7499999999856727,127,-1,-1,97.8694136288064,134,156,325.80120225968534,366.15556482621355,40.35436256652821,True,24,11,215.84
320,1031,240,40,5,ZGSA,0.7499999999856727,127,126,186,0.9643820525929812,134,134,325.80120225968534,325.5736241085661,0.22757815111924629,True,24,24,215.84
256,13,192,40,5,GSA,0.7500000000000004,145,-1,-1,26.6282828792937,89,118,145.50407930434758,133.72112643268713,11.782952871660456,True,47,26,70.839
256,13,192,40,5,TGSA,0.7500000000000004,145,-1,-1,124.71910562036592,89,125,145.50407930434758,240.22488274089937,94.72080343655179,True,47,11,70.839
256,13,192,40,5,ZGSA,0.7500000000000004,145,152,81,3.878517388905138,89,86,145.50407930434758,148.82358851800208,3.3195092136544986,True,47,47,70.839
320,1031,240,40,1,GSA,0.7500000000050102,125,-1,-1,43.81073708105441,132,153,326.4477239528861,296.2103424179717,30.237381534914448,True,24,15,246.309
320,1031,240,40,1,TGSA,0.7500000000050102,125,-1,-1,97.86941364074684,132,156,326.4477239528861,366.15556482621434,39.70784087332822,True,24,11,246.309
320,1031,240,40,1,ZGSA,0.7500000000050102,125,126,188,1.064619470945047,132,134,326.4477239528861,325.61633919895536,0.831384753930763,True,24,24,246.309
256,13,192,40,7,GSA,0.7499999999999999,145,-1,-1,26.91947428858326,89,118,145.74824139762183,134.08531697822553,11.66292441939629,True,47,26,69.405
256,13,192,40,7,TGSA,0.7499999999999999,145,-1,-1,124.71910562036574,89,125,145.74824139762183,240.22488274089915,94.47664134327732,True,47,11,69.405
256,13,192,40,7,ZGSA,0.7499999999999999,145,150,84,3.764126596188042,89,87,145.74824139762183,147.8903772273469,2.1421358297250777,True,47,47,69.405
256,13,192,40,4,GSA,0.7499999999999998,145,-1,-1,27.060410668246234,89,118,146.36921624431747,134.26158487303917,12.107631371278302,True,47,26,83.753
256,13,192,40,4,TGSA,0.7499999999999998,145,-1,-1,124.71910562036562,89,125,146.36921624431747,240.22488274089915,93.85566649658168,True,47,11,83.753
256,13,192,40,4,ZGSA,0.7499999999999998,145,151,82,3.807909990783166,89,86,146.36921624431747,148.34137739218716,1.9721611478696843,True,47,47,83.753
256,13,192,40,6,GSA,0.7499999999999997,144,-1,-1,27.05679725637677,89,118,146.22454930823721,134.25706561051493,11.967483697722287,True,47,26,84.308
256,13,192,40,6,TGSA,0.7499999999999997,144,-1,-1,124.71910562036562,89,125,146.22454930823721,240.22488274089915,94.00033343266193,True,47,11,84.308
256,13,192,40,6,ZGSA,0.7499999999999997,144,150,84,4.089729149501803,89,87,146.22454930823721,147.890377227347,1.6658279191097733,True,47,47,84.308
256,13,192,40,9,GSA,0.750000000000003,144,-1,-1,26.96295203015648,88,118,145.9984318122492,134.13969420903305,11.858737603216156,True,47,26,71.0
256,13,192,40,9,TGSA,0.750000000000003,144,-1,-1,124.7191056203672,88,125,145.9984318122492,240.22488274090017,94.22645092865096,True,47,11,71.0
256,13,192,40,9,ZGSA,0.750000000000003,144,149,87,3.650138792863885,88,87,145.9984318122492,147.45581712821541,1.4573853159662065,True,47,47,71.0
320,1031,240,40,4,GSA,0.7500000001215275,125,-1,-1,43.03536170074054,135,153,325.50077676831756,295.0542022586461,30.44657450967145,True,24,15,246.168
320,1031,240,40,4,TGSA,0.7500000001215275,125,-1,-1,97.86941371269725,135,156,325.50077676831756,366.155564826215,40.65478805789746,True,24,11,246.168
320,1031,240,40,4,ZGSA,0.7500000001215275,125,125,195,1.176930342416199,135,134,325.50077676831756,324.45221554350434,1.048561224813227,True,24,24,246.168
256,13,192,40,8,GSA,0.7499999999999994,144,-1,-1,26.581737633694715,88,118,145.636040001801,133.66291270155557,11.973127300245437,True,47,26,76.548
256,13,192,40,8,TGSA,0.7499999999999994,144,-1,-1,124.71910562036551,88,125,145.636040001801,240.2248827408991,94.58884273909808,True,47,11,76.548
256,13,192,40,8,ZGSA,0.7499999999999994,144,151,82,3.839864314069626,88,86,145.636040001801,148.34137739218716,2.7053373903861484,True,47,47,76.548
320,1031,240,40,0,GSA,0.7499999999858405,125,-1,-1,43.36559096303867,134,153,325.6296429863582,295.5465977733453,30.083045213012895,True,24,15,270.248
320,1031,240,40,0,TGSA,0.7499999999858405,125,-1,-1,97.86941362891014,134,156,325.6296429863582,366.1555648262157,40.52592183985752,True,24,11,270.248
320,1031,240,40,0,ZGSA,0.7499999999858405,125,126,185,1.2898145428537404,134,134,325.6296429863582,325.54796244508725,0.08168054127094138,True,24,24,270.248
320,1031,240,40,3,GSA,0.7499999999941676,126,-1,-1,43.44017493191748,135,153,326.24990666595096,295.65780779090915,30.592098875041813,True,24,15,276.285
320,1031,240,40,3,TGSA,0.7499999999941676,126,-1,-1,97.86941363405154,135,156,326.24990666595096,366.15556482621287,39.90565816026191,True,24,11,276.285
320,1031,240,40,3,ZGSA,0.7499999999941676,126,126,183,1.3062287250843028,135,134,326.24990666595096,325.4879899214131,0.7619167445378707,True,24,24,276.285
320,1031,240,40,7,GSA,0.7499999998827804,127,-1,-1,43.767628149735174,132,153,327.3436703379815,296.146064008154,31.197606329827522,True,24,15,271.05
320,1031,240,40,7,TGSA,0.7499999998827804,127,-1,-1,97.86941356526958,132,156,327.3436703379815,366.15556482621366,38.811894488232156,True,24,11,271.05
320,1031,240,40,7,ZGSA,0.7499999998827804,127,127,180,1.492208571872574,132,133,327.3436703379815,326.6448982569666,0.6987720810149085,True,24,24,271.05
320,1031,240,40,6,GSA,0.749999999576107,127,-1,-1,43.752008462572434,134,153,326.77464905048697,296.1227741546453,30.651874895841672,True,24,15,281.729
320,1031,240,40,6,TGSA,0.749999999576107,127,-1,-1,97.86941337589656,134,156,326.77464905048697,366.1555648262163,39.38091577572931,True,24,11,281.729
320,1031,240,40,6,ZGSA,0.749999999576107,127,127,182,1.299306171502053,134,133,326.77464905048697,326.7179662280378,0.05668282244914735,True,24,24,281.729
320,1031,240,40,8,GSA,0.7500000000068549,127,-1,-1,43.15366507967522,133,153,325.5713237257876,295.230601127279,30.34072259850859,True,24,15,281.676
320,1031,240,40,8,TGSA,0.7500000000068549,127,-1,-1,97.86941364188615,133,156,325.5713237257876,366.1555648262158,40.584241100428244,True,24,11,281.676
320,1031,240,40,8,ZGSA,0.7500000000068549,127,126,185,1.0831763658817124,133,134,325.5713237257876,325.54796242249256,0.023361303295018843,True,24,24,281.676
320,1031,240,40,9,GSA,0.750000000473472,125,-1,-1,43.34362614511278,132,153,325.58685799256773,295.5138463178579,30.073011674709846,True,24,15,268.147
320,1031,240,40,9,TGSA,0.750000000473472,125,-1,-1,97.86941393002598,132,156,325.58685799256773,366.1555648262163,40.56870683364855,True,24,11,268.147
320,1031,240,40,9,ZGSA,0.750000000473472,125,126,182,1.3247071436349884,132,134,325.58685799256773,325.4536593611911,0.13319863137661514,True,24,24,268.147
256,31,192,40,1,GSA,0.749999999999958,128,-1,-1,27.608772802789048,95,120,169.24774034033902,153.7020240906852,15.545716249653822,True,37,21,90.745
256,31,192,40,1,TGSA,0.749999999999958,128,-1,-1,103.9303099352094,95,125,169.24774034033902,240.22488274089937,70.97714240056035,True,37,11,90.745
256,31,192,40,1,ZGSA,0.749999999999958,128,129,126,0.6944679426310145,95,96,169.24774034033902,169.42449114069547,0.17675080035644442,True,37,37,90.745
256,31,192,40,4,GSA,0.7499999999999982,128,-1,-1,28.065254340894874,96,120,170.25896278590727,154.30828863402235,15.950674151884925,True,37,21,88.435
256,31,192,40,4,TGSA,0.7499999999999982,128,-1,-1,103.93030993522176,96,125,170.25896278590727,240.22488274089903,69.96591995499176,True,37,11,88.435
256,31,192,40,4,ZGSA,0.7499999999999982,128,130,124,0.6317545782626759,96,95,170.25896278590727,170.06576789514554,0.19319489076173113,True,37,37,88.435
256,31,192,40,5,GSA,0.7499999999999959,131,-1,-1,28.033183245983082,97,120,169.8417392696233,154.26569420974073,15.576045059882574,True,37,21,88.325
256,31,192,40,5,TGSA,0.7499999999999959,131,-1,-1,103.9303099352207,97,125,169.8417392696233,240.22488274089847,70.38314347127516,True,37,11,88.325
256,31,192,40,5,ZGSA,0.7499999999999959,131,130,124,0.6893663602631719,97,95,169.8417392696233,170.06576789514727,0.22402862552397096,True,37,37,88.325
256,31,192,40,8,GSA,0.7499999999999915,127,-1,-1,27.72475039457261,96,120,169.48483430761542,153.8560568288779,15.628777478737504,True,37,21,83.362
256,31,192,40,8,TGSA,0.7499999999999915,127,-1,-1,103.93030993521984,96,125,169.48483430761542,240.2248827408995,70.74004843328407,True,37,11,83.362
256,31,192,40,8,ZGSA,0.7499999999999915,127,129,126,0.5437102071692905,96,96,169.48483430761542,169.42449114067904,0.0603431669363772,True,37,37,83.362
256,31,192,40,2,GSA,0.7499999999999986,127,-1,-1,27.789847579719975,96,120,169.62218568633725,153.94251402810443,15.67967165823282,True,37,21,102.732
256,31,192,40,2,TGSA,0.7499999999999986,127,-1,-1,103.930309935222,96,125,169.62218568633725,240.22488274089903,70.60269705456179,True,37,11,102.732
256,31,192,40,2,ZGSA,0.7499999999999986,127,129,126,0.40843805464103866,96,96,169.62218568633725,169.424491140675,0.19769454566224454,True,37,37,102.732
256,31,192,40,0,GSA,0.749999999999999,126,-1,-1,27.670769454495435,98,120,169.24289517558304,153.784363394273,15.458531781310057,True,37,21,115.562
256,31,192,40,0,TGSA,0.749999999999999,126,-1,-1,103.93030993522206,98,125,169.24289517558304,240.22488274089915,70.9819875653161,True,37,11,115.562
256,31,192,40,0,ZGSA,0.749999999999999,126,129,126,0.418097816340925,98,96,169.24289517558304,169.42449114067503,0.1815959650919865,True,37,37,115.562
256,31,192,40,7,GSA,0.7499999999999934,127,-1,-1,27.855308576880738,96,120,169.39888305323745,154.02945441619227,15.36942863704519,True,37,21,98.114
256,31,192,40,7,TGSA,0.7499999999999934,127,-1,-1,103.93030993522068,96,125,169.39888305323745,240.22488274089983,70.82599968766237,True,37,11,98.114
256,31,192,40,7,ZGSA,0.7499999999999934,127,129,126,0.6424331390860161,96,96,169.39888305323745,169.4244911406774,0.02560808743993448,True,37,37,98.114
256,31,192,40,3,GSA,0.750000000000003,129,-1,-1,27.910925549669955,94,120,170.15213003470026,154.10332070662196,16.048809328078306,True,37,21,104.349
256,31,192,40,3,TGSA,0.750000000000003,129,-1,-1,103.93030993522399,94,125,170.15213003470026,240.22488274090034,70.07275270620008,True,37,11,104.349
256,31,192,40,3,ZGSA,0.750000000000003,129,130,125,0.7508093247925274,94,95,170.15213003470026,170.0691752622919,0.0829547724083568,True,37,37,104.349
256,31,128,40,3,GSA,0.5000000040088665,26,-1,-1,23.348994979979985,119,123,252.24533975912271,229.7037046192894,22.541635139833318,True,19,12,160.757
256,31,128,40,3,TGSA,0.5000000040088665,26,-1,-1,28.43456143505859,119,125,252.24533975912271,240.22488274089886,12.020457018223851,True,19,11,160.757
256,31,128,40,3,ZGSA,0.5000000040088665,26,88,81,48.4753920286044,119,125,252.24533975912271,228.27030406850628,23.975035690616437,True,19,19,160.757
256,31,192,40,6,GSA,0.7500000000000032,130,-1,-1,28.242625435949506,94,120,170.66634488626443,154.5422050262023,16.124139860062115,True,37,21,110.788
256,31,192,40,6,TGSA,0.7500000000000032,130,-1,-1,103.930309935224,94,125,170.66634488626443,240.22488274090034,69.55853785463592,True,37,11,110.788
256,31,192,40,6,ZGSA,0.7500000000000032,130,130,125,0.6238610616639448,94,95,170.66634488626443,170.06917526229188,0.5971696239725475,True,37,37,110.788
256,31,192,40,9,GSA,0.7500000000000007,128,-1,-1,27.758005487879117,95,120,169.4508095942572,153.9002237505124,15.550585843744813,True,37,21,85.492
256,31,192,40,9,TGSA,0.7500000000000007,128,-1,-1,103.93030993522308,95,125,169.4508095942572,240.22488274089983,70.77407314664262,True,37,11,85.492
256,31,192,40,9,ZGSA,0.7500000000000007,128,129,123,0.5938865339284121,95,96,169.4508095942572,169.40962071071536,0.041188883541849464,True,37,37,85.492
256,31,128,40,2,GSA,0.5000000113930622,24,-1,-1,22.508355933623847,120,123,252.41241440937216,230.90739296997384,21.50502143939832,True,19,12,188.841
256,31,128,40,2,TGSA,0.5000000113930622,24,-1,-1,26.845473279205088,120,125,252.41241440937216,240.2248827408996,12.187531668472559,True,19,11,188.841
256,31,128,40,2,ZGSA,0.5000000113930622,24,64,129,49.04018051529623,120,123,252.41241440937216,207.7794318537357,44.63298255563646,True,19,19,188.841
256,31,128,40,9,GSA,0.4999999977737052,24,-1,-1,22.360386179379788,118,123,252.07221154719997,230.47265539316447,21.599556154035497,True,19,12,164.792
256,31,128,40,9,TGSA,0.4999999977737052,24,-1,-1,26.845472156756337,118,125,252.07221154719997,240.2248827408988,11.847328806301164,True,19,11,164.792
